index,title,url,video_id,uploader,uploader_id,uploader_url,upload_date,duration,view_count,like_count,comment_count,tags,categories,description,thumbnail,age_limit,is_live,was_live,availability,webpage_url,original_url,error
46,Sponsor Presentations - Python Powered Serverless Observability (Sponsor: Capital One),https://www.youtube.com/watch?v=fPhEOp69a0s,fPhEOp69a0s,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240628,3701.0,423.0,4.0,,,Education,"Presented by:
Brian McNamara
Dan Furman

Join Capital One for a presentation about Python and how it continues to power the majority of the serverless world. From each of the major cloud providers and across functions to big data, the common denominator is Python. This means that a growing segment of Python developers are serverless developers as well. In this session, we’ll explore the community libraries that exist to improve application observability. We will walk through

    Using Python to build an example service
    Leveling up the observability through
    Logging
    Metrics
    Telemetry
    Observability using cloud-native services
    Observability using Open Telemetry (OTEL)
    Step-by-Step Instrumentation of code

As an attendee of this session, you’ll walk away with an understanding of how to approach making your serverless development observable by design and what some of the basic tools available to you look like as they function and you scale your services.

Slides: https://pycon-assets.s3.amazonaws.com/2024/media/presentation_slides/149/2024-05-13T21%3A05%3A18.463410/slides-export.pdf",https://i.ytimg.com/vi_webp/fPhEOp69a0s/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=fPhEOp69a0s,https://www.youtube.com/watch?v=fPhEOp69a0s,
47,"Sponsor Presentations - Build an Intelligent Python App, No Infra Hassles! (Sponsor: Microsoft)",https://www.youtube.com/watch?v=L_enXWDjO0Q,L_enXWDjO0Q,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240628,3143.0,415.0,5.0,,,Education,"Presented by:
Anthony Chu
Devanshi Joshi

Level up your Python game and build intelligent applications without breaking a sweat over infrastructure woes. In this session, explore how to take your Python app from code to cloud on a serverless containers platform – Azure Container Apps, with no containerization knowledge needed. Leverage its built-in resilient platform capabilities to build APIs with popular frameworks like FastAPI. Fulfill your ML needs for frameworks like PyTorch with its GPU compute options. Easily integrate with Azure OpenAI to build LLM-based applications for scenarios like RAG, chatbots and more, as well as mitigate any risks to your security posture with Azure Container Apps. Join us for an end-to-end development to deployment experience on how to build an intelligent Python app.

Slides: https://pycon-assets.s3.amazonaws.com/2024/media/presentation_slides/145/2024-06-11T18%3A46%3A49.344656/Build_an_Intelligent_Python_App_No_I_LDCcWAs.pptx",https://i.ytimg.com/vi_webp/L_enXWDjO0Q/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=L_enXWDjO0Q,https://www.youtube.com/watch?v=L_enXWDjO0Q,
48,Sponsor Presentations - Introducing Pydantic's new platform (Sponsor: Pydantic),https://www.youtube.com/watch?v=kns4Qlvl3vk,kns4Qlvl3vk,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240628,3427.0,1088.0,21.0,,,Education,"Presented by:
Samuel Colvin

Come and be the first to hear about what the Pydantic team have been building!

We will make a public announcement before PyCon US about what we're building, and in this presentation we'll explain all and give a demo.

Slides: https://pycon-assets.s3.amazonaws.com/2024/media/presentation_slides/143/2024-05-16T18%3A33%3A38.451009/pydantic-presentation.pdf",https://i.ytimg.com/vi_webp/kns4Qlvl3vk/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=kns4Qlvl3vk,https://www.youtube.com/watch?v=kns4Qlvl3vk,
49,Welcome to PyCon US 2024,https://www.youtube.com/watch?v=e7h-h-d3FG4,e7h-h-d3FG4,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240702,2730.0,1009.0,8.0,,,Education,"Welcome to PyCon US 2024 from Conference Chair, Mariatta Wijaya and Python Software Foundation Executive Director, Deb Nicholson

00:55 - Welcome to PyCon US 2024 from Conference Chair, Mariatta Wijaya
21:40 - Sponsor Greeting - NVIDIA
24:14 - Sponsor Greeting - AWS
28:45 - Welcome to PyCon US 2024 from the PSF Executive Director, Deb Nicholson
40:30 - Sponsor Greeting - Fastly",https://i.ytimg.com/vi/e7h-h-d3FG4/sddefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=e7h-h-d3FG4,https://www.youtube.com/watch?v=e7h-h-d3FG4,
50,Keynote Speaker - Jay Miller,https://www.youtube.com/watch?v=jYZBpoYjxLo,jYZBpoYjxLo,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240702,2687.0,1100.0,36.0,,,Education,"Jay Miller is a Developer Advocate and has been involved in the Python community since 2014. A product of the San Diego Python Community,

Jay was introduced to the power of community early in learning and has served as an organizer for San Diego Python, WeAll.JS, Operation Code and Global CFP Diversity Day.

Away from Python, Jay is a Husband and Father. They are also the cohost of Conduit, a system-agnostic approach to accountability and productivity that has helped people accomplish everything from cleaning out that pile of laundry on their bed to publishing a book and getting married.

In 2023, Jay started Black Python Devs as an online community for Black, Colored, and Coloured Python developers. Today Black Python Devs has hundreds of members from around the world ranging in all levels of their career with Jay serving as the community's Executor.",https://i.ytimg.com/vi/jYZBpoYjxLo/sddefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=jYZBpoYjxLo,https://www.youtube.com/watch?v=jYZBpoYjxLo,
51,,https://www.youtube.com/watch?v=kRtB1yz-hh4,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] kRtB1yz-hh4: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
52,,https://www.youtube.com/watch?v=LauNJNKECOM,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] LauNJNKECOM: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
53,,https://www.youtube.com/watch?v=kgKRCYSEzJk,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] kgKRCYSEzJk: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
54,Talks - Vinicius Mendes: Continuous Deployment and Release of Django Apps,https://www.youtube.com/watch?v=A9JwA2c8VLA,A9JwA2c8VLA,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20250103,1942.0,661.0,20.0,,,Education,"If you have a Django app in production and you need to evolve it, how do you ensure your app will keep running while you refactor your models, run migrations, deploy partially implemented features, and change your APIs' contracts? In this talk, I will present strategies my team has applied for all these scenarios with safe migrations, feature flags and switches, and intermediary API contracts.

Slides: https://pycon-assets.s3.amazonaws.com/2024/media/presentation_slides/126/2024-05-20T22%3A40%3A10.394725/PyCon_US_May_17_2024_Django_continuo_ZWBYJn8.pptx",https://i.ytimg.com/vi/A9JwA2c8VLA/sddefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=A9JwA2c8VLA,https://www.youtube.com/watch?v=A9JwA2c8VLA,
55,,https://www.youtube.com/watch?v=Qvj5e9xtaSE,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] Qvj5e9xtaSE: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
56,,https://www.youtube.com/watch?v=Ek6NgKTijvM,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] Ek6NgKTijvM: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
57,,https://www.youtube.com/watch?v=whrcPJfNq4o,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] whrcPJfNq4o: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
58,,https://www.youtube.com/watch?v=mCkqz8jo19M,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] mCkqz8jo19M: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
59,,https://www.youtube.com/watch?v=5ZwDLyDCZVs,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] 5ZwDLyDCZVs: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
60,,https://www.youtube.com/watch?v=f6KGitBB-8Q,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] f6KGitBB-8Q: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
61,,https://www.youtube.com/watch?v=sM18L7Xf5C4,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] sM18L7Xf5C4: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
62,,https://www.youtube.com/watch?v=9tBJQ8SDakk,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] 9tBJQ8SDakk: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
63,,https://www.youtube.com/watch?v=fwA4Df1JJQo,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] fwA4Df1JJQo: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
64,,https://www.youtube.com/watch?v=7j0RRiDeqRg,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] 7j0RRiDeqRg: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
65,,https://www.youtube.com/watch?v=lBR-5LTDSR4,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] lBR-5LTDSR4: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
66,,https://www.youtube.com/watch?v=Af9DwG0WF24,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] Af9DwG0WF24: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
67,,https://www.youtube.com/watch?v=4fm-1l7CeZA,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] 4fm-1l7CeZA: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
68,,https://www.youtube.com/watch?v=LeP84uJ59MI,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] LeP84uJ59MI: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
69,,https://www.youtube.com/watch?v=4zeJUz18ZtA,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] 4zeJUz18ZtA: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
70,,https://www.youtube.com/watch?v=wus5PnlU82k,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] wus5PnlU82k: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
71,,https://www.youtube.com/watch?v=PC0bF5tstvI,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] PC0bF5tstvI: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
72,,https://www.youtube.com/watch?v=TOj7mMeYZ8Y,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] TOj7mMeYZ8Y: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
73,,https://www.youtube.com/watch?v=U3ENagZxlKs,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] U3ENagZxlKs: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
74,,https://www.youtube.com/watch?v=VNCQEqruHpQ,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] VNCQEqruHpQ: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
75,,https://www.youtube.com/watch?v=h1yqVi29nN8,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] h1yqVi29nN8: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
76,Charlas - Raúl Cumplido: Apache Arrow - El format columnar! Lo cualo?,https://www.youtube.com/watch?v=imeDI1jWppo,imeDI1jWppo,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240718,1606.0,327.0,3.0,,,Education,"Escuchamos que Apache Arrow se ha convertido en un estándar de facto para la representación eficiente de datos columnares en memoria.

¡¿Pero, qué significa esto realmente?!

Basado en la documentación de Apache Arrow: - es una plataforma de desarrollo para análisis en memoria - permite que los sistemas de big data procesen y muevan datos rápidamente - especifica un formato de memoria en columnas estandarizado e independiente del idioma para datos planos y jerárquicos.

Hay un poco más de información ahí, pero todavía no es fácil de digerir, ¿verdad?

En esta charla pretendemos arrojar algo de luz sobre los conceptos básicos de Apache Arrow como formato de columnas. Revisaremos los diferentes diseños de memoria física y los tipos lógicos, profundizando en ellos.

Esta charla también cubrirá los conceptos básicos de serialización y comunicación entre procesos (IPC), junto con los tipos de extensión canónica y otras estructuras de datos como matrices multidimensionales tensoriales.

La charla pretende ser un ejercicio para comprender la representación física de los datos. Proporcionará ejemplos y mostrará cómo se representan realmente los buffers en la memoria.",https://i.ytimg.com/vi_webp/imeDI1jWppo/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=imeDI1jWppo,https://www.youtube.com/watch?v=imeDI1jWppo,
77,Charlas - Maria Jose Molina Contreras: Personalizando LLMs: Guía para “Fine-Tuning” local de...,https://www.youtube.com/watch?v=UY0SkvsEsOw,UY0SkvsEsOw,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240718,1877.0,235.0,2.0,,,Education,"Título completo: Personalizando LLMs: Guía para “Fine-Tuning” local de modelos Open Source en Español

Presented by:
Maria Jose Molina Contreras

En el mundo actual, los modelos de lenguaje grandes (LLM, en inglés) están revolucionando cómo interactuamos con la tecnología, permitiendo tener conversaciones, organizar datos, redactar textos, y otras actividades con mínimo esfuerzo humano.

Es probable que al usar algún LLM hayas recibido respuestas incorrectas ¿a qué se debe eso? Durante el entrenamiento de estos modelos, suelen ingerir grandes cantidades de texto sin etiquetar de fuentes como libros, páginas web, foros, los cuales desarrollan un gran entendimiento de conocimiento pero carecen de conocimientos específicos. Por este motivo ajustar modelos (“Fine-Tuning”, en inglés) que han sido pre-entrenados con este gran corpus de datos es crucial para: (1) obtener mejor rendimiento en la calidad de respuestas, y (2) ajustar el modelo a un dominio específico al proporcionar textos específicos para que puedan especializarse.

Entonces, ¿Por qué es necesario entender el “Fine-Tuning” en modelos locales? Dentro de los diversos motivos, uno de los más relevantes es la privacidad de datos. Puesto que al hacer el proceso de “Fine-Tuning” localmente se puede enseñar al modelo datos que son privados, como datos personales, datos clínicos, información confidencial de empresas, etc.

En esta charla, los asistentes aprenderán paso a paso cómo modelos LLM Open Source, como Mixtral-8x22B-v0.1, Mistral-7B (multi lenguaje), bloom-7b u otros modelos, son opciones muy interesantes para aprender a realizar “Fine-Tuning” y especializar modelo para el dominio específico. Además, se compartirá el rol de Python del proceso, la aplicación de módulos externos para tener una implementación simple, para realizar “Fine-Tuning” de LLMs.

Conocimientos generales de Data Science son recomendables para seguir la temática con facilidad, aunque se explicará de manera simplificada y yendo por todos los pasos para entender cómo se realiza “Fine-Tuning”. Outline añadido en la sección Notes.",https://i.ytimg.com/vi_webp/UY0SkvsEsOw/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=UY0SkvsEsOw,https://www.youtube.com/watch?v=UY0SkvsEsOw,
78,Charlas - Carlos Aranibar: Facilitar la comprensión de un análisis de neuroimágenes 🧠,https://www.youtube.com/watch?v=zh3AcP0ESXQ,zh3AcP0ESXQ,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240718,1714.0,130.0,0.0,,,Education,"Facilitar la comprensión de los resultados de un análisis cerebral EEG para los pacientes y proveer a los técnicos con un conjunto de herramientas que incluye capacidades de mejorar las visualizaciones y análisis estadístico mediante MNE, un Python library.

Slides: https://pycon-assets.s3.amazonaws.com/2024/media/presentation_slides/138/2024-05-17T18%3A33%3A36.045139/CA_Neuroimaging_Analysis_PyCon_Charla.pdf",https://i.ytimg.com/vi_webp/zh3AcP0ESXQ/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=zh3AcP0ESXQ,https://www.youtube.com/watch?v=zh3AcP0ESXQ,
79,"Charlas - Phillip Cloud, Naty Clementi: Porque SQL está en todas partes.",https://www.youtube.com/watch?v=STG0GjjE-YQ,STG0GjjE-YQ,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240718,1611.0,228.0,8.0,,,Education,"Nos encanta usar Python en nuestro trabajo, pero lamentablemente la base de datos de tu empresa donde ejecutas tus ETL (extracción, transformación y carga) te lo previene. Muy probablemente tu base de datos hable SQL, ¿Por qué? Porque SQL está en todos lados, ha estado presente durante un largo tiempo, está estandarizado y es conciso.

¿Pero realmente está estandarizado? ¿Y siempre es conciso? ¡No! ¿Aún necesitamos usarlo? ¡Probablemente sí! ¿Qué puede hacer una persona que trabaja con datos? ¿SQL con string-templating (plantilla de cadena de caracteres)? print(f""Ese camino conduce a {locura}}"".)

Mejor, ¡ven y aprende sobre Ibis!

Ibis es una biblioteca completamente en Python que ofrece una una interfaz similar a aquellas con estructuras de datos tabulares (data frames), que te permite construir queries concisas y componibles que se pueden ejecutar en una amplia variedad de backends (SQLite, DuckDB, Postgres, Spark, Clickhouse, Snowflake, BigQuery, ¡y más!).

¿Alguna vez has tenido que traducir un prototipo de Pandas a PySpark para ejecutarlo en ""datos reales""?

¿O descargar un enorme archivo parquet porque los datos en la fuente son el resultado de 500 líneas de SQL denso y tienes miedo de tocarlo?

¿Quieres probar esta cosa llamada ""DuckDB"" pero no quieres aprender SQL?

¿Tienes una relación de amor/odio con SQL porque te permite hacer tu trabajo, pero piensas que debe haber una mejor manera?

¿Te has quedado atascado manteniendo un creciente y amorfo conjunto de SQL con plantillas que solo se suponía que se usaría para esa demostración?

Bueno, si eres un ingeniero de datos, científico de datos, entusiasta de los datos o cualquier cosa relacionada con los datos, ¡ven y únete a nosotros para descubrir lo que Ibis puede hacer por ti!",https://i.ytimg.com/vi_webp/STG0GjjE-YQ/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=STG0GjjE-YQ,https://www.youtube.com/watch?v=STG0GjjE-YQ,
80,Charlas - Adonai Vera: Traduciendo Señales Eléctricas del Cerebro en Acciones a través de Modelos...,https://www.youtube.com/watch?v=aV2h2wtoJ7c,aV2h2wtoJ7c,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240718,2104.0,224.0,15.0,1.0,,Education,"título completo: Charlas: Hackeando el Pensamiento: Traduciendo Señales Eléctricas del Cerebro en Acciones a través de Modelos LLM.

Presented by:
Adonai Vera

En esta charla única, demostraremos la increíble capacidad de ""hackear"" el cerebro humano para interactuar con tecnologías avanzadas. Usando el dispositivo Neurosity, capturaremos señales eléctricas cerebrales, que luego serán interpretadas en Python para realizar acciones específicas.

Este proceso comienza con la lectura de ondas cerebrales, utilizando un clasificador para convertirlas en comandos digitales. Por ejemplo, mostraremos cómo estas señales pueden transformarse en la acción de pedir una pizza. Esta demostración práctica resalta el potencial de combinar neurotecnología con aplicaciones cotidianas.

Luego, incorporaremos tecnología de voz a texto para convertir un diálogo sobre pedir una pizza en una llamada telefónica real. Esta integración multifacética ilustra la eficacia de Python en la unión de distintas tecnologías en un flujo de trabajo coherente.

Además, compartiremos insights y recomendaciones basadas en nuestra experiencia en la implementación de estas tecnologías. Los participantes obtendrán una comprensión detallada de cómo la interpretación de señales cerebrales puede aplicarse en situaciones reales, abriendo nuevas posibilidades en la interacción humano-máquina.

Esta presentación es una ventana al futuro de la interacción humano-computadora, destacando el poder transformador de la neurotecnología y la inteligencia artificial en la vida diaria.

Slides: https://pycon-assets.s3.amazonaws.com/2024/media/presentation_slides/82/2024-05-11T21%3A22%3A45.717179/Pycon_2024_THackeando_el_Pensamientos.pptx.pdf",https://i.ytimg.com/vi_webp/aV2h2wtoJ7c/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=aV2h2wtoJ7c,https://www.youtube.com/watch?v=aV2h2wtoJ7c,
81,Charlas - Riva Quiroga: ¡Pero si funciona en mi computadora! Cómo lograr que nuestros análisis de...,https://www.youtube.com/watch?v=06KsKm_C_O0,06KsKm_C_O0,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240718,1886.0,104.0,0.0,,,Education,"título completo: Charlas: ¡Pero si funciona en mi computadora! Cómo lograr que nuestros análisis de datos sean reproducibles

Presented by:
Riva Quiroga

La reproducibilidad computacional no solo es un asunto de ejecución de código, sino, sobre todo, un asunto vinculado a la comunicación. Para asegurarnos de que otras personas (nuestro equipo, nuestro yo del futuro, otras colegas, etc.) puedan reproducir nuestros resultados a partir de los datos y el código que escribimos, necesitamos que nuestros proyectos comuniquen de manera clara para qué sirve cada uno de sus componentes y dónde encontrar los piezas necesarias para hacer que todo funcione. La charla tiene como audiencia objetivo a personas que usan Python para análisis de datos, tanto quienes trabajan en contextos académicos de investigación, como quienes trabajan como científicos o científicas de datos en industria. Puede ser de particular interés para quienes recién están empezando en esta área y quieren adoptar buenas prácticas. Al finalizar la charla, la audiencia tendrá una serie de lineamientos prácticos y aplicables que podrán ayudar que sus flujos de análisis de datos con Python sean reproducibles.

Luego de dar algunos ejemplos de la vida real en los que (casi) todo salió mal producto de que el código no era reproducible, se abordarán los siguientes tópicos: - uso de entornos virtuales. - uso de control de versiones. - organización de directorios y archivos. - escribir funciones y automatizar tareas - cómo crear documentación útil para quienes utilizarán nuestro código en el futuro.

Slides: https://pycon-assets.s3.amazonaws.com/2024/media/presentation_slides/68/2024-05-17T20%3A21%3A45.733249/pero-si-funciona-en-mi-computadora.pdf",https://i.ytimg.com/vi_webp/06KsKm_C_O0/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=06KsKm_C_O0,https://www.youtube.com/watch?v=06KsKm_C_O0,
82,,https://www.youtube.com/watch?v=UuW8JnegaWA,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] UuW8JnegaWA: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
